SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR22086644	NEW	"""Trash, improper set out"""	"""TRASH-I"""	""" """	Cinc Building Dept	2022-09-20	2022-09-20	2022-09-27	"""2815 MONTANA AV - GJ0821436118 """	45211	39.1493761386684	-84.5905210471476	09/20/2022 12:00:00 AM	09/20/2022 12:00:00 AM	09/20/2022 12:00:00 AM
SR22076505	NEW	"""Default, parking"""	"""DFLTPRKG"""	"""Transfer: 08/22/2022 1:00 PM/ERADIGAN. - Request entered through the Web. Refer to Intake Questions for further description."""	Enterprise Services	2022-08-18	2022-08-22	2022-08-23	"""4043 W LIBERTY ST, CINC - GJ0914932550"""	45205	39.117025405714	-84.5808091346533	08/18/2022 12:00:00 AM	08/22/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22072953	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-08-08	2022-08-08	2022-08-22	"""427 MILTON ST - GJ1545032300 """	45202	39.1132415062489	-84.5080729082484	08/08/2022 12:00:00 AM	08/08/2022 12:00:00 AM	08/08/2022 12:00:00 AM
SR22067664	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-22	2022-07-22	2022-07-29	"""302 OAK ST, CINC - GJ1585834305"""	45219	39.1311936982283	-84.5027110198397	07/22/2022 12:00:00 AM	07/22/2022 12:00:00 AM	07/22/2022 12:00:00 AM
SR22107041	CLOS	"""Vehicle, abandon priv p access"""	"""ABAN-VPR"""	"""JV"""	Cinc Health Dept	2022-12-09	2022-12-12	2023-01-28	"""7500 GRACELY DR - FJ9832133790 """	45233	39.1307241532893	-84.7055957697552	12/09/2022 12:00:00 AM	12/12/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22108895	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-12-18	2022-12-18	2023-01-01	"""3751 MIDDLEBROOK AV, CINC - GJ2028636177"""	45208	39.1469399876041	-84.4509119449999	12/18/2022 12:00:00 AM	12/18/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR21098400	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-11-15	2021-11-17	2022-11-15	"""3589 ALASKA AV, CINC - GJ1610436287"""	45229	39.1489786636494	-84.4992250844808	11/15/2021 12:00:00 AM	11/17/2021 12:00:00 AM	11/17/2021 12:00:00 AM
SR22102509	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""POTHOLE REPAIR """	Public Services	2022-11-21	2022-11-21	2022-12-03	"""SMITH ST & W MEHRING WY - GJ1440730193 """	45203	39.0945237798062	-84.5207900810089	11/21/2022 12:00:00 AM	11/21/2022 12:00:00 AM	11/21/2022 12:00:00 AM
SR22048464	CLOS	"""Trash, tagged collections"""	"""TGGDCLLC"""	"""per 650 @ 737am construction debri in toter """	Public Services	2022-05-31	2022-05-31	2022-06-07	"""5152 HIGHVIEW DR - GJ0664132335 """	45238	39.1156927572942	-84.6098581766871	05/31/2022 12:00:00 AM	05/31/2022 12:00:00 AM	05/31/2022 12:00:00 AM
SR22001735	NEW	"""Sign, grnd mnted new/chang/rem"""	"""NW/MSSNG"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-01-07	2022-01-07	2022-04-07	"""3434 MOULTON AV, CINC - GJ1040230327"""	45205	39.0967155618743	-84.5670162971846	01/07/2022 12:00:00 AM	01/07/2022 12:00:00 AM	01/07/2022 12:00:00 AM
SR22072737	OPEN	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""Over grown property."""	Public Services	2022-08-08	2022-08-08	2022-09-22	"""1602 ROSE PL - GJ1850039469 """	45237	39.1770182884396	-84.4705145867891	08/08/2022 12:00:00 AM	08/08/2022 12:00:00 AM	08/08/2022 12:00:00 AM
SR22052329	NEW	"""Signal, traf/ped/school repair"""	"""TSIG-MAL"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-06-09	2022-06-09	2022-06-10	"""1710 ELMORE ST, CINC - """	45223	39.1559221074076	-84.5436102999576	06/09/2022 12:00:00 AM	06/09/2022 12:00:00 AM	06/09/2022 12:00:00 AM
SR22096827	NEW	"""Trash, request for new service"""	"""TRSHRQNS"""	""" """	Public Services	2022-10-27	2022-10-27	2022-11-03	"""535 EAST EPWORTH AV - GJ1484939043 """	45232	39.1740909565317	-84.5128848317258	10/27/2022 12:00:00 AM	10/27/2022 12:00:00 AM	10/27/2022 12:00:00 AM
SR22108687	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-12-16	2022-12-19	2022-12-28	"""4259 W 8TH ST, CINC - GJ0823831457"""	45205	39.1076510893999	-84.5915369841177	12/16/2022 12:00:00 AM	12/19/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22035449	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-04-23	2022-05-05	2022-05-07	"""3751 MIDDLEBROOK AV, CINC - GJ2028636177"""	45208	39.1469399876041	-84.4509119449999	04/23/2022 12:00:00 AM	05/05/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22073342	NEW	"""Trash, can damaged"""	"""CAN-DAMG"""	"""65G CRUSHED IN TRUCK - NEEDS REPLACEMENT """	Public Services	2022-08-09	2022-08-09	2022-08-23	"""6303 KENNEDY AV - GJ2332040487 """	45213	39.1849547399766	-84.4144423924109	08/09/2022 12:00:00 AM	08/09/2022 12:00:00 AM	08/09/2022 12:00:00 AM
SR22022586	CLOS	"""Speed humps, new"""	"""SPDHMPS"""	"""REQUESTING SPEED HUMP AT ROSEMONT & 8TH"""	Dept of Trans and Eng	2022-03-10	2022-03-11	2022-03-17	"""ROSEMONT AV & W 8TH ST - GJ0892431435 """	45205	39.1070414278085	-84.5837603150585	03/10/2022 12:00:00 AM	03/11/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22094555	CLOS	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-10-19	2022-10-19	2022-10-26	"""3210 WOODFORD RD, CINC - GJ2228040017"""	45213	39.1809992685485	-84.4266034698324	10/19/2022 12:00:00 AM	10/19/2022 12:00:00 AM	10/19/2022 12:00:00 AM
SR22059207	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-06-29	2022-06-29	2022-07-13	"""750 OLD LUDLOW AV - GJ1356436157 """	45220	39.1484318147837	-84.5286530704703	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM
SR22078070	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-08-23	2022-08-23	2022-09-06	"""2627 GRANDIN RD, CINC - GJ2127433550  PRIVATE STREET"""	45208	39.1235399724778	-84.4402074724796	08/23/2022 12:00:00 AM	08/23/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22102430	NEW	"""Trash cart, registration"""	"""TRSHCRTR"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-11-20	2022-11-20	2022-12-12	"""4418 STATION AV, CINC - GJ1441738386"""	45232	39.1682939069518	-84.5180743238589	11/20/2022 12:00:00 AM	11/20/2022 12:00:00 AM	11/20/2022 12:00:00 AM
SR22109886	OPEN	"""Litter, private property"""	"""LITR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-12-22	2022-12-22	2023-02-05	"""4446 EASTERN AV, CINC - """	45226	39.1133487666999	-84.4227234326519	12/22/2022 12:00:00 AM	12/22/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22045701	NEW	"""Sign, street sign name missing"""	"""MSSNGSTR"""	"""street name sign down on ground"""	Public Services	2022-05-20	2022-05-20	2022-06-03	"""MADISON RD & ANDREW AV - GJ2138936311 """	45209	39.1478573234239	-84.4381346507232	05/20/2022 12:00:00 AM	05/20/2022 12:00:00 AM	05/20/2022 12:00:00 AM
SR22039779	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-05-05	2022-05-05	2022-05-19	"""3430 MORRISON PL - GJ1363735962 """	45220	39.1466576116969	-84.5278717961826	05/05/2022 12:00:00 AM	05/05/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22043531	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	""" """	Public Services	2022-05-16	2022-05-16	2022-06-30	"""3177 FERNCREST CT - GJ0875835767 """	45211	39.1460872824727	-84.5843462872522	05/16/2022 12:00:00 AM	05/16/2022 12:00:00 AM	05/16/2022 12:00:00 AM
SR22032527	CLOS	"""Light, repair"""	"""STRTLITE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-04-13	2022-04-14	2022-04-14	"""E 3RD ST & MAIN ST"""	45202	39.0991451965349	-84.5091437953426	04/13/2022 12:00:00 AM	04/14/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22076282	NEW	"""Encroachment, object in ROW"""	"""NCRHMNT,"""	"""Transfer: 08/28/2022 9:17 AM/SSITTASONprivate bushes - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-08-18	2022-08-28	2022-09-27	"""2701 CLEINVIEW AV, CINC - GJ1833934042"""	45206	39.1282044629144	-84.4741253861853	08/18/2022 12:00:00 AM	08/28/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22043862	CLOS	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-17	2022-05-17	2022-07-01	"""1503 NORTHWOOD DR, CINC - GJ1909841888"""	45237	39.1986469940233	-84.4628022531377	05/17/2022 12:00:00 AM	05/17/2022 12:00:00 AM	05/17/2022 12:00:00 AM
SR22024464	NEW	"""Building, residential"""	"""BLD-RES"""	"""Car VS Building"""	Cinc Building Dept	2022-03-17	2022-03-17	2023-03-17	"""1601 BROADWAY - GJ1536032226 """	45202	39.1126023919904	-84.5091369028747	03/17/2022 12:00:00 AM	03/17/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR21068812	CLOS	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Transfer: 09/13/2021 3:35 PM/TGROMEbushes blocking passage of sidewalk - Email: I've turned this in more than once this summer.  Weeds have never been trimmed and are 18 inches high.  One has to walk in the street. Distance of about 4,5 normal lots. Please address. Thanks!"""	Dept of Trans and Eng	2021-08-03	2021-11-17	2022-03-12	"""722 GRAND AV - GJ1089231183 """	45205	39.1043021160244	-84.5610989392296	08/03/2021 12:00:00 AM	11/17/2021 12:00:00 AM	11/17/2021 12:00:00 AM
SR21028849	NEW	"""Building, fire escape insp"""	"""BLDFRESC"""	"""Reissue of BF160000350 due to service issues."""	Cinc Building Dept	2021-04-08	2021-04-08	2022-04-08	"""3440 HARVEY AV - GJ1625535569 """	45229	39.142468215699	-84.4977280177894	04/08/2021 12:00:00 AM	04/08/2021 12:00:00 AM	04/08/2021 12:00:00 AM
SR22077927	CLOS	"""Trash, empty cans left out"""	"""TRASH-L"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-08-23	2022-08-23	2022-08-24	"""407 HAWTHORNE AV, CINC - GJ1070930456"""	45205	39.0978038506345	-84.5634321112964	08/23/2022 12:00:00 AM	08/23/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22109773	OPEN	"""Heat, no heat hazard"""	"""HEAT"""	"""CALLER STATED THERE WAS A REPORTED FIRE IN THE BASEMENT.  FIRE DEPT RESPONDED AND TURNED OFF THE GAS LINE.  THE FOLLOWING DAY THE MAINTENANCE PERSON STATED THE OWNER WAS GOING TO FIX ALL OF THE THERMOSTATS. NO ONE RESPONDED FOR THE REPAIR.  CALLER STILL HAS NOT HEAT IN HIS APARTMENT"""	Cinc Health Dept	2022-12-21	2022-12-28	2023-06-19	"""1650 BALTIMORE AV - GJ1183934519 """	45225	39.1340986342812	-84.5491082971519	12/21/2022 12:00:00 AM	12/28/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22004445	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-01-19	2022-01-19	2022-02-02	"""1218 BATES AV - GJ1293435329 """	45225	39.141126102787	-84.5361974083875	01/19/2022 12:00:00 AM	01/19/2022 12:00:00 AM	01/19/2022 12:00:00 AM
SR22046926	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	""" """	Public Services	2022-05-24	2022-05-24	2022-07-08	"""1931 ROCKINGHAM AV - GJ1947639856 """	45237	39.1802626622407	-84.4591059518349	05/24/2022 12:00:00 AM	05/24/2022 12:00:00 AM	05/24/2022 12:00:00 AM
SR22081366	CLOS	"""Trash, set out service"""	"""STTSRVC"""	""" """	Public Services	2022-09-02	2022-09-07	2022-10-02	"""3429 FYFFE AV - GJ0965035773 """	45211	39.1459234559794	-84.5740321583261	09/02/2022 12:00:00 AM	09/07/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22076068	CLOS	"""Trash, citation issued"""	"""TRSHCITE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-08-17	2022-08-18	2022-08-24	"""6313 CHANDLER ST, CINC - GJ2578338117"""	45227	39.1629939006933	-84.386730695089	08/17/2022 12:00:00 AM	08/18/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22049215	NEW	"""Trash, citation issued"""	"""TRSHCITE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-06-01	2022-06-01	2022-06-08	"""1648 ILIFF AV, CINC - GJ0927232749"""	45205	39.1187933287473	-84.5793207596778	06/01/2022 12:00:00 AM	06/01/2022 12:00:00 AM	06/01/2022 12:00:00 AM
SR22081027	CLOS	"""Street cleaning"""	"""SCLEN1"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-01	2022-09-08	2022-09-08	"""NEWFIELD AV & PORTMAN AV"""	45237	39.1791577361847	-84.4633834615213	09/01/2022 12:00:00 AM	09/08/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22034590	CLOS	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""Transfer: 04/21/2022 7:39 AM/LMJOHNSONTRANSFER TO YARD WASTE  - Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-04-20	2022-04-25	2022-04-28	"""3248 ORION AV, CINC - GJ2242340122"""	45213	39.1819087578883	-84.4249205536346	04/20/2022 12:00:00 AM	04/25/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22084948	NEW	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""RTC"""	Public Services	2022-09-14	2022-09-14	2022-09-21	"""870 HUTCHINS AV - GJ1735035897 """	45229	39.1451536570296	-84.4849631284544	09/14/2022 12:00:00 AM	09/14/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22078745	NEW	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2022-08-25	2022-08-25	2023-02-21	"""2531 WESTWOOD NORTHERN BLVD, CINC - """	45211	39.1480225111234	-84.5821075516179	08/25/2022 12:00:00 AM	08/25/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22071684	OPEN	"""Recycling, request to collect"""	"""RCYCLNG"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	City Manager's Office	2022-08-03	2022-08-03	2022-08-04	"""4115 EILEEN DR, CINC - GJ2137836917"""	45209	39.1533264260395	-84.4380597004258	08/03/2022 12:00:00 AM	08/03/2022 12:00:00 AM	08/03/2022 12:00:00 AM
SR22100840	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-11-14	2022-11-14	2022-11-28	"""207 STURGIS AV, CINC - GJ1640537228"""	45217	39.1573676790556	-84.4954565030151	11/14/2022 12:00:00 AM	11/14/2022 12:00:00 AM	11/14/2022 12:00:00 AM
SR22088896	NEW	"""Light, repair"""	"""STRTLITE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-09-28	2022-09-28	2022-09-29	"""435 E COURT ST, CINC - GJ1564131620"""	45202	39.1072888094276	-84.506567016645	09/28/2022 12:00:00 AM	09/28/2022 12:00:00 AM	09/28/2022 12:00:00 AM
SR22106089	CLOS	"""Dead animal"""	"""DAPUB1"""	"""ON CURB"""	Public Services	2022-12-06	2022-12-06	2022-12-07	"""1052 SUNSET AV - GJ0879631986 """	45205	39.1120301379934	-84.5850643947043	12/06/2022 12:00:00 AM	12/06/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22107268	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-12-10	2022-12-22	2022-12-24	"""5900 THORNHILL AV, CINC - GJ1036841406"""	45224	39.196468694701	-84.563961856777	12/10/2022 12:00:00 AM	12/22/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR21054300	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-06-23	2021-06-30	2022-06-23	"""7606 CONSTITUTION DR, CINC - """	45215	39.2194496182082	-84.4862369070191	06/23/2021 12:00:00 AM	06/30/2021 12:00:00 AM	06/30/2021 12:00:00 AM
SR22083088	NEW	"""Default, City"""	"""DFLTCITY"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-08	2022-09-08	2022-09-18	"""3445 OBSERVATORY PL, CINC - GJ2272735246"""	45208	39.1379314942786	-84.4230077655429	09/08/2022 12:00:00 AM	09/08/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22088198	NEW	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""Transfer: 09/26/2022 10:32 AM/LMJOHNSONTRANSFERRED TO YARD WASTE - Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-26	2022-09-26	2022-10-03	"""1052 SUNSET AV, CINC - GJ0879631985"""	45205	39.1120301379934	-84.5850643947043	09/26/2022 12:00:00 AM	09/26/2022 12:00:00 AM	09/26/2022 12:00:00 AM
SR22068487	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-25	2022-07-25	2022-09-08	"""3901 DICKSON AV, CINC - GJ1656037174"""	45229	39.1568488835212	-84.4936851188367	07/25/2022 12:00:00 AM	07/25/2022 12:00:00 AM	07/25/2022 12:00:00 AM
SR22027643	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-28	2022-03-28	2022-04-11	"""6337 KINCAID RD, CINC - GJ2238740773"""	45213	39.1877824498937	-84.4251202921137	03/28/2022 12:00:00 AM	03/28/2022 12:00:00 AM	03/28/2022 12:00:00 AM
SR22109100	CLOS	"""Litter, private property"""	"""LITR-PRV"""	"""dumpster is overflowing and blocking parking spaces"""	Cinc Building Dept	2022-12-19	2022-12-21	2023-02-02	"""205 HENRY ST - GJ1435032723 """	45202	39.1173208938377	-84.5206518743695	12/19/2022 12:00:00 AM	12/21/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22065651	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-18	2022-07-18	2022-07-25	"""3564 RIVER RD, CINC - GJ0846128555"""	45204	39.0812312175931	-84.5899870415801	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM
SR21105147	OPEN	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-12-13	2021-12-13	2022-06-11	"""4025 HAMILTON AV, CINC - GJ1257637347"""	45223	39.159388309351	-84.5396931529448	12/13/2021 12:00:00 AM	12/13/2021 12:00:00 AM	12/13/2021 12:00:00 AM
SR22065751	NEW	"""Corner can, overflowing"""	"""CRNRCNOF"""	"""corner can overflowing """	Public Services	2022-07-18	2022-07-18	2022-07-25	"""GILBERT AV & CHAPEL ST - GJ1711434340 """	45206	39.1311964886746	-84.4881904689331	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM
SR22087587	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-09-22	2022-09-22	2022-10-06	"""1800 NORTHCUTT AV - GJ1900039164 """	45237	39.1741431504036	-84.4648346063876	09/22/2022 12:00:00 AM	09/22/2022 12:00:00 AM	09/22/2022 12:00:00 AM
SR22094127	NEW	"""Illegal Homeless Encampment"""	"""ILLHOMEC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Police Department	2022-10-17	2022-10-17	2022-10-31	"""1147 CARMANIA AV, CINC - GJ0784432386"""	45238	39.1158711295666	-84.5959414720432	10/17/2022 12:00:00 AM	10/17/2022 12:00:00 AM	10/17/2022 12:00:00 AM
SR22003775	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-01-16	2022-01-16	2022-01-30	"""2612 SWIFT AV, CINC - GJ2111839402"""	45212	39.1757569686597	-84.4402590037515	01/16/2022 12:00:00 AM	01/16/2022 12:00:00 AM	01/16/2022 12:00:00 AM
SR21066053	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Permit Inspections needed for private Demo completed at this location. """	Cinc Building Dept	2021-07-27	2021-08-16	2022-07-27	"""4100 HILLSIDE AV - GJ0651728127 """	45204	39.0778359846499	-84.6125814322755	07/27/2021 12:00:00 AM	08/16/2021 12:00:00 AM	08/16/2021 12:00:00 AM
SR21062073	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-15	2021-08-16	2022-01-11	"""2170 HARRISON AV, CINC - GJ0990834468"""	45211	39.1341136095589	-84.5714445692263	07/15/2021 12:00:00 AM	08/16/2021 12:00:00 AM	08/16/2021 12:00:00 AM
SR22064349	NEW	"""Building, residential"""	"""BLD-RES"""	"""Basement floods when it rains. """	Cinc Building Dept	2022-07-13	2022-07-13	2023-07-13	"""5308 KINGSWAY CT W - GJ1726544066 """	45215	39.218716604801	-84.4833317400687	07/13/2022 12:00:00 AM	07/13/2022 12:00:00 AM	07/13/2022 12:00:00 AM
