SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21061775	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""MOLD IN THE AIR UNIT"""	Cinc Health Dept	2021-07-14	2021-07-20	2022-01-10	"""1298 HERLIN PL - GJ2248034081 """	45226	39.1275076198851	-84.426255657853	07/14/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21061216	OPEN	"""Building, residential"""	"""BLD-RES"""	"""holes in wall from mice"""	Cinc Building Dept	2021-07-13	2021-07-20	2022-07-13	"""2000 WESTWOOD NORTHERN BLVD - GJ1098435616 """	45225	39.1441898844807	-84.5586568505472	07/13/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21061073	CLOS	"""Mice, building has mice"""	"""MICE-BLD"""	"""MICE"""	Cinc Health Dept	2021-07-13	2021-07-20	2022-01-09	"""2860 HARRISON AV - GJ0795735561 """	45211	39.1444169924653	-84.5936712189594	07/13/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21061149	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-20	2022-07-13	"""3839 DRAKE AV, CINC - GJ2160836438"""	45209	39.1489522433229	-84.4355548740994	07/13/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21060967	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-20	2022-01-09	"""7309 VAN KIRK AV, CINC - GJ1740541760"""	45216	39.1979204578358	-84.4824375472507	07/13/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21060782	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""MOLD GROWING ON ALL SURFACES IN UNIT"""	Cinc Health Dept	2021-07-12	2021-07-20	2022-01-08	"""5726 MONTGOMERY RD - GJ2138039630 """	45212	39.177736721462	-84.4371557282923	07/12/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21059793	OPEN	"""Mold, building or apartment"""	"""MOLD"""	"""MOLD  DOOR & WALL"""	Cinc Health Dept	2021-07-09	2021-07-20	2022-01-05	"""2 E MCMICKEN AV - GJ1469332679 """	45202	39.1168404562897	-84.5167001579132	07/09/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21059289	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-08	2021-07-20	2022-07-08	"""3905 BRIGGS PL, CINC - GJ2112436669"""	45209	39.151161222264	-84.4410826839272	07/08/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21058940	CLOS	"""Signage, problem res property"""	"""SIGN_ZR"""	"""sign is advertising “A Dog’s Life” business located at 5004 Salem Road. It is considered an off-site sign which is not permitted in the SF Zoning District. """"Off-Site Sign"""" means a Commercial Sign (i) that proposes or promotes a commercial transaction to be conducted on a premises other than the premises on which the sign is located; or (ii) directs attention to a good, product, commodity, business, service, event, or other object that serves as the basis of a commercial transaction that is not conducted on the same premises as the premises on which the sign is located."""	Cinc Building Dept	2021-07-07	2021-07-20	2022-01-03	"""6640 AMBAR AV - GJ2700829106 """	45230	39.0815587895176	-84.3755903531438	07/07/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21059014	OPEN	"""Signage, problem comm property"""	"""SIGN_ZC"""	"""Transfer: 07/07/2021 4:36 PM/SGOODWINREFER TO B & I  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-07	2021-07-20	2022-01-03	"""3355 MADISON RD, CINC - """	45209	39.1569449736286	-84.4231116967714	07/07/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21057082	OPEN	"""Building, residential"""	"""BLD-RES"""	"""WATER LEAKING IN BEDROOM"""	Cinc Building Dept	2021-07-01	2021-07-20	2022-07-01	"""5127 HAWAIIAN TER - GJ1028739923 """	45223	39.1831346653822	-84.5653769239046	07/01/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21056031	OPEN	"""Building, residential"""	"""BLD-RES"""	"""leaking in bedroom/tile in bathroom coming up"""	Cinc Building Dept	2021-06-29	2021-07-20	2022-06-29	"""2441 SUNNYHILL DR - GJ1075336758 """	45225	39.1545274283612	-84.5609631475534	06/29/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21053960	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-06-23	2021-07-20	2022-06-23	"""4563 HAMILTON AV, CINC - GJ1219738752"""	45223	39.1721333389123	-84.5436371668959	06/23/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21052702	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Livingroom ceiling leaks everytim it rains. Roof leaks. Livingroom walls have water damage. Windows leaks. Paint is peeling from the water damage. """	Cinc Building Dept	2021-06-18	2021-07-20	2022-06-18	"""1341 W NORTH BEND RD - GJ1239542045 """	45224	39.2017258471865	-84.5403224403258	06/18/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21051696	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-06-15	2021-07-20	2022-06-15	"""1231 CORBETT ST, CINC - GJ2230234787"""	45208	39.1339120392252	-84.4280672684359	06/15/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21050968	CLOS	"""Building, residential"""	"""BLD-RES"""	"""broken windows/leaking roof"""	Cinc Building Dept	2021-06-14	2021-07-20	2022-06-14	"""3210 GILBERT AV - GJ1793234976 """	45207	39.1367142414892	-84.478536040975	06/14/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21050834	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Doing rehab work without permits. Construction debris being left all over the place and the debris is going over onto caller's roof back end, contractor will not take care of the debris."""	Cinc Building Dept	2021-06-14	2021-07-20	2022-06-14	"""2106 POGUE AV - GJ1946034829 """	45208	39.13501143803	-84.4609235969514	06/14/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21051064	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Air BnB complaint. Downstairs unit windows are glass blocks and are cannot be used in case of an emergency. There are no 2 exits from the unit for emergency. The downstairs is suppose to have an exit to the garage but there are shelves blocking the exit. There are no emergency exits. """	Cinc Building Dept	2021-06-14	2021-07-20	2022-06-14	"""4502 CAMBERWELL RD - GJ2316137510 """	45209	39.1581981279546	-84.4172551790466	06/14/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21050643	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 06/14/2021 7:06 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-06-12	2021-07-20	2022-06-14	"""5800 CROSLIN ST, CINC - GJ2257727362"""	45228	39.0670001036347	-84.4273228282239	06/12/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21049083	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Vacant property has holes in roof and  needs to be barricaded. please call complaintant for access"""	Cinc Building Dept	2021-06-08	2021-07-20	2022-06-08	"""6259 CORBLY ST - GJ2619030455 """	45230	39.0939111021447	-84.3845820628401	06/08/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21048964	CLOS	"""Building, residential"""	"""BLD-RES"""	"""STATES HOUSE HASNT BEEN OCCUPIED IN 10 YEARS"""	Cinc Building Dept	2021-06-08	2021-07-20	2022-06-08	"""3634 COLUMBIA PKWY - GJ2173132584 """	45226	39.1142252395173	-84.4354029666	06/08/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21046863	CLOS	"""Building, residential"""	"""BLD-RES"""	"""NO HOT WATER"""	Cinc Building Dept	2021-06-02	2021-07-20	2022-06-02	"""2549 SUNNYHILL DR - GJ1083836958 """	45225	39.1563063515197	-84.5599217960006	06/02/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21045227	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Dining room ceiling leaks and now there is mold due to water damage."""	Cinc Building Dept	2021-05-27	2021-07-20	2022-05-27	"""1549 ST LEGER PL - GJ1804435114 """	45207	39.1379263375255	-84.4771913039625	05/27/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21044789	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 05/26/2021 1:40 PM/LMJOHNSONTRANSFERRED TO BUILDINGS AND INSPECTIONS - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-26	2021-07-20	2022-05-26	"""2212 KEMPER LN, CINC - GJ1714833197"""	45206	39.120901041527	-84.4881603067831	05/26/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21044829	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-26	2021-07-20	2022-05-26	"""1732 SUTTON AV, CINC - """	45230	39.0860931929694	-84.3899332057366	05/26/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21040658	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 05/17/2021 9:02 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-15	2021-07-20	2022-05-17	"""5139 CAMARGO RD, CINC - GJ2630538026"""	45227	39.1620369945242	-84.380718688856	05/15/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21038078	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-07	2021-07-20	2022-05-07	"""1634 HEWITT AV, CINC - GJ1831035096"""	45207	39.1377040971435	-84.4741170464772	05/07/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21033365	CLOS	"""Mice, building has mice"""	"""MICE-BLD"""	"""Transfer: 07/12/2021 2:04 PM/ATAYLORTransfer SR from Buildings and Inspections - Mice infestation."""	Cinc Health Dept	2021-04-23	2021-07-20	2022-01-08	"""1732 SUTTON AV - GJ2575229574 """	45230	39.0860931929694	-84.3899332057366	04/23/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21008979	OPEN	"""Building, residential"""	"""BLD-RES"""	"""3 meters for the buidling only 2 meters working. Furnace not turned on. Caller's gas & electric bills are high and she thinkss that the electric & gas is not working properl, her heat source is through the HVAC that is located outside of the house."""	Cinc Building Dept	2021-02-05	2021-07-20	2022-02-05	"""5422 FOX RD - GJ0926640658 """	45239	39.1899941932121	-84.5769636268856	02/05/2021 12:00:00 AM	07/20/2021 12:00:00 AM	07/20/2021 12:00:00 AM
SR21064210	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-21	2021-07-21	2022-07-21	"""4535 RED BANK RD, CINC - GJ2434637328"""	45227	39.1562562146033	-84.403604387898	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064219	NEW	"""Mice, building has mice"""	"""MICE-BLD"""	""" """	Cinc Health Dept	2021-07-21	2021-07-21	2022-01-17	"""4195 PRESIDENT DR - GJ1097137232 """	45225	39.158738219953	-84.5582998305388	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064050	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Health Dept	2021-07-21	2021-07-21	2022-01-17	"""1129 CLEARBROOK DR, CINC - GJ1769138209"""	45229	39.1658807115005	-84.4802673027261	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064138	NEW	"""Building, residential"""	"""BLD-RES"""	"""Kitchen wall behind stove have holes. Kitchen floor behind the stove has holes. Kitchen cabinets are rotted. Kitchen sink leaks causing water damage to cabintry. Mold issues from  water damage.  Mice infestation. """	Cinc Building Dept	2021-07-21	2021-07-21	2022-07-21	"""3428 WOODFORD RD - GJ2292540025 """	45213	39.1809002801609	-84.4191554754896	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064095	CLOS	"""Food operation, request gen"""	"""GRCRYCNC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Health Dept	2021-07-21	2021-07-21	2022-01-17	"""2217 HARRISON AV, CINC - GJ0965934443"""	45211	39.1339493876698	-84.5743313322501	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064197	NEW	"""Building, residential"""	"""BLD-RES"""	"""water coming in from windows"""	Cinc Building Dept	2021-07-21	2021-07-21	2022-07-21	"""3854 WASHINGTON AV - GJ1653036982 """	45229	39.1551253296016	-84.4940983153767	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21063984	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-07-21	2021-07-21	2022-01-17	"""601 VINE ST, CINC - GJ1501331104"""	45202	39.1025878913929	-84.5134858810584	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064264	NEW	"""Building, residential"""	"""BLD-RES"""	"""Shed/garage in back of property looks like it is ready to collapse."""	Cinc Building Dept	2021-07-21	2021-07-21	2022-07-21	"""6654 GRACELY DR - FJ9942431953 """	45233	39.1139332278338	-84.6933858466768	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064041	CLOS	"""Unsanitary living conditions"""	"""BD_UNSAN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Health Dept	2021-07-21	2021-07-21	2022-01-17	"""1129 CLEARBROOK DR, CINC - GJ1769138209"""	45229	39.1658807115005	-84.4802673027261	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064030	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Health Dept	2021-07-21	2021-07-21	2022-01-17	"""1129 CLEARBROOK DR, CINC - GJ1769138209"""	45229	39.1658807115005	-84.4802673027261	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21064186	NEW	"""Building, residential"""	"""BLD-RES"""	"""dead tree in ROW in front yard"""	Cinc Building Dept	2021-07-21	2021-07-21	2022-07-21	"""3570 OUTLOOK AV - GJ2170935583 """	45208	39.1412252059172	-84.4346720981784	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21063957	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Transfer: 07/21/2021 7:05 AM/SGOODWINREFER TO DOTE - VIEW NOTES - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-07-20	2021-07-21	2022-01-17	"""3801 GLENWAY AV, CINC - """	45205	39.1137599371508	-84.5763693124557	07/20/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21063286	CLOS	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-07-19	2021-07-21	2022-01-15	"""2905 HARRISON AV, CINC - GJ0778935642"""	45211	39.1451953518234	-84.5955848319778	07/19/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21063075	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-19	2021-07-21	2022-07-19	"""3159 GOBEL AV, CINC - GJ0889635654"""	45211	39.1450361483693	-84.5827773906943	07/19/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21062512	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	"""Transfer: 07/19/2021 7:03 AM/SGOODWINREFER TO URBAN FORESTRY- PLEASE READ NOTES FOR LOCATION  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-07-16	2021-07-21	2022-07-19	"""801 PLUM ST, CINC - """	45202	39.1042567891418	-84.5190605441106	07/16/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21061952	CLOS	"""Food operation, request gen"""	"""GRCRYCNC"""	"""caller states that the facility is very dirty and no one was wearing gloves"""	Cinc Health Dept	2021-07-15	2021-07-21	2022-01-11	"""5341 GLENWAY AV - GJ0696433597 """	45238	39.1269728676522	-84.6057467788967	07/15/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21061842	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""ALL ROOMS"""	Cinc Health Dept	2021-07-14	2021-07-21	2022-01-10	"""2312 HENRIANNE CT - GJ1042936293 """	45225	39.1504208743203	-84.564863713784	07/14/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21061601	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Basement leaks whenever it rains. Windows leaks when it rains. Vents are filthy. Outlets sparks and constantly trip the circuit breaker. Mold & mildew throguhout the apartment due to water damage.  Roach & mice infestation."""	Cinc Building Dept	2021-07-14	2021-07-21	2022-07-14	"""2312 HENRIANNE CT - GJ1042936293 """	45225	39.1504208743203	-84.564863713784	07/14/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060971	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-21	2022-01-09	"""123 W 73RD ST, CINC - GJ1760041672"""	45216	39.1970825208466	-84.4802044773745	07/13/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060966	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-21	2022-01-09	"""7301 VAN KIRK AV, CINC - GJ1739841728"""	45216	39.197638722408	-84.482531951101	07/13/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060972	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-21	2022-01-09	"""112 W 72ND ST, CINC - GJ1757041616"""	45216	39.1965903377751	-84.4805611915464	07/13/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060968	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-13	2021-07-21	2022-01-09	"""143 W 73RD ST, CINC - GJ1752841679"""	45216	39.1971670681216	-84.481043336559	07/13/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060694	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Gutters leak. Outlets are """"loose"""", """"too big"""" or """"upside down"""", they look like they were put in wrong.  Bathroom ceiling looks like its about to cave in, it leaks, causing water damage to the bathroom. Windows don't open or close properly. """	Cinc Building Dept	2021-07-12	2021-07-21	2022-07-12	"""2654 FENTON AV - GJ0943634657 """	45211	39.1359256708774	-84.5768475684581	07/12/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21060316	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	"""Transfer: 07/12/2021 7:31 AM/SGOODWINREFER TO URBAN FORESTRY - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-07-11	2021-07-21	2022-07-12	"""3312 HEWITT CRESCENT ST, CINC - GJ1931335068"""	45207	39.1372032790005	-84.4625292926842	07/11/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21058091	OPEN	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-07-06	2021-07-21	2022-01-02	"""7110 FAIRPARK AV, CINC - GJ1759241494"""	45216	39.1954816328592	-84.4803534673431	07/06/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
SR21057684	CLOS	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Transfer: 07/08/2021 9:36 AM/TGROMEThere is an oak leaf hydrangea that has grown unchecked and is blocking the line of sight to view traffic on Glenway Ave from Carmania Ave - Transfer: 07/06/2021 9:04 AM/SSITTASONprivate lot s - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-07-02	2021-07-21	2022-01-04	"""4739 GLENWAY AV, CINC - GJ0785232423"""	45238	39.1161999416598	-84.5958314049225	07/02/2021 12:00:00 AM	07/21/2021 12:00:00 AM	07/21/2021 12:00:00 AM
